,Unnamed: 0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
3,3,189,189.42304850694444,-0.6307640590198389,0.0182543380023046,-0.6671128785453728,189.42301004723208,0.0160004677902356,10.0,13.82417821782178,110.9317141513136,21.731430533710373,189.42190400727452,47.28387556361701,9.116689702970298,10.315999999602354,9.817641642301137e-09,-2.556200756687079,44.75316176123339,28.872153960762517,-6.692765105621471,0.5229999999999109,2.0
4,4,189,189.4357746875,-0.4107437570221464,0.0088986210208685,-0.3496374121653052,189.4357442180416,0.0081418814132732,10.0,13.92267821782178,129.97896810665964,-20.80641492476004,189.4368849402008,43.727232775086,9.439463861386136,14.598999999907392,1.0662638829299189e-08,2.023445140798717,50.77721853773918,93.15251980502067,-0.8989232850617287,0.3570000000000846,2.0
5,5,189,189.4686354282408,-0.4829642545105344,0.025980043260867,-0.429257953240464,189.46863343134376,0.0259225324414095,10.0,12.11688118811881,,12.11688118811881,189.4686354282408,,8.405574554455445,0.9729999987030168,2.425804047689813e-09,2.9180185585251297,6.851019678483235,,0.2673051286471482,0.3289999999999509,2.0
6,6,189,189.46971341435187,-2.5274848218566603,0.0100803696049247,-2.5274848218566603,189.46971341435187,0.0100803696049247,10.0,14.810732673267324,,14.810732673267324,189.46971341435187,,9.21682920792079,0.7779999989907083,2.8277303989789243e-08,0.6216722950443162,4.024683643200519,,9.71776946663268,0.3479999999999563,2.0
7,7,189,189.48174458333332,-0.4413906517751229,0.0113748212697394,-0.4523833978451995,189.4816369194592,0.0093110915475341,10.0,12.773485148514853,154.23649328343214,14.401408290400324,189.4806042563124,27.06416619892178,9.344380538053803,42.04399999971429,5.724208339061925e-09,-2.2974170274505434,204.8112120674001,,5.069253251985602,4.384999999999991,2.0
8,8,189,189.4826457175926,-0.4398039668045612,0.0310239863099668,-0.4205041326464752,189.48267267288296,0.0303163297722769,10.0,17.29256435643564,147.67998819203302,9.733051168239824,189.48178303032617,106.32931649205652,10.724232323232323,7.785000000603759,8.867962536364686e-09,0.0908666631125507,34.9050135922641,45.79116801637766,-1.4619932267910685,5.480000000000018,2.0
9,9,189,189.4967314814815,-0.5379307499746346,0.028011031681026,-0.5459750075874301,189.49673107467157,0.0280074595099493,10.0,10.58291584158416,62.83396459624723,15.63750295129409,189.49559391270407,29.37516497631904,6.900871188118811,9.73200000162251,1.0716840243103746e-08,1.4189600916823335,28.247574511193555,36.31345224601035,-1.8399386253786567,2.938000000000102,2.0
10,10,189,189.49740168981484,-0.3982728262886894,0.0249334105474921,-0.4534694806889889,189.49738636475564,0.0247132103187076,10.0,11.175940594059403,75.6075851064667,16.45238880464377,189.49627054689952,31.524575371273013,7.4702046534653475,12.458000000333412,7.599606345583745e-09,-0.3694455894666277,39.99640438601064,47.56073167479733,-1.5249137291826191,5.057000000000016,2.0
11,11,189,189.50665516203705,-0.4506099224881836,0.0112560341601809,-0.5001076364000553,189.50665414374703,0.0112234222151347,10.0,14.675564356435643,107.04465804829834,-1.4500092208879916,189.50666936929048,99.29069390269804,9.952278316831684,1.9469999985631148,4.4375173366422166e-09,-1.332917090233029,11.592154009391589,,1.0441276993278328,5.555000000000064,2.0
12,12,189,189.52174233796296,-0.5518308566466885,0.0087859056912305,-0.5604578635872377,189.5216608322027,0.0071970852057793,10.0,12.14588613861386,149.14144144273376,-0.2034671210354007,189.52287967195085,62.8904863189962,8.023359306930692,46.033999997416686,5.059741204631416e-09,1.640133658907158,228.991376632696,,1.0265727169830667,5.399999999999977,2.0
13,13,189,189.5241810300926,-0.3904813186078399,0.02672481373145,-0.4555540230567745,189.5241691979421,0.0264618374324975,10.0,15.385331683168316,117.58899267561226,4.967979286746325,189.5235544116671,96.19977381315344,9.886892772277228,6.521000001612265,7.475869740606991e-09,-1.0411495129031083,27.662321643426697,33.10404491207043,-1.4811061488187167,2.6639999999999877,2.0
14,14,189,189.53737697916668,-0.3546960680650954,0.0055410816961827,-0.370002995300604,189.5373774933392,0.0055392931085879,10.0,11.449341584158416,62.37109773959602,0.1240084320346164,189.53736387611053,57.726636792039336,7.593848910891088,2.822999997988518,1.0794804297092112e-08,-0.1753720607833692,7.29522960221602,15.706117894399826,-0.6607913174084967,3.1079999999999472,2.0
15,15,189,189.54093983796295,-0.3817112752449247,0.0134121126825981,-0.4209809584594309,189.540939538442,0.0132064170214398,10.0,12.46069801980198,130.95098657274343,14.32104468343514,189.5397867587023,24.915404710061797,8.550332376237623,33.08999999708249,4.4669436929966925e-09,-0.2090706686739472,155.26992896727342,,1.864829595261605,0.7049999999999272,2.0
16,16,189,189.54163483796296,-0.3661885084825371,0.0308025650982694,-0.4545031848000893,189.5416346789211,0.0305847119007085,10.0,14.092564356435645,104.1778494789026,4.695962086331782,189.54095998384463,85.99948866305972,9.352184851485148,6.9099999974241655,9.725458588549031e-09,0.1366831465193605,23.541480698379807,44.26515643326597,-0.7804821298258464,0.7720000000000482,2.0
17,17,189,189.57047681712965,-0.8679659021165662,0.0106615983033252,-0.8175586611043966,189.57048802663272,0.0097611843134045,10.0,5.903282178217822,17.352973217924966,0.3462832173223275,189.5704783616796,15.422987582619864,3.9019680198019806,5.158000001028995,1.4608319290574912e-08,2.330614945392067,9.210041434172595,8.109904667585182,-5.345659019458109,2.966000000000008,2.0
18,18,189,189.5787244675926,-0.4567495169643507,0.0058077480101255,-0.439027782810975,189.57876593977448,0.0052322564236964,10.0,10.534445544554456,92.47363777015713,11.245710490607888,189.5775877365625,17.319597161861676,7.142286930693071,39.41599999898244,1.960203491746042e-09,0.2505007575150744,255.11949486016465,,0.1998955242345635,3.794999999999959,2.0
19,19,189,189.5796278472222,-0.3604099134447551,0.037111668826053,-0.4453125939710147,189.57962842900693,0.0370734435087208,10.0,12.645351485148511,75.27950311726893,1.6524557126476755,189.57962782295047,71.46677561067305,8.416693762376237,1.4599999998608837,1.1558920645771031e-09,-2.094151832553653,12.881885634889592,,0.106136495761874,3.530999999999949,2.0
20,20,189,189.6179566435185,-0.3792319209474044,0.0064106458546516,-0.3990672997302711,189.61801595932556,0.005113332456118,10.0,11.397143564356435,83.71047176337399,14.244289459805072,189.6168223345065,27.225674345841348,7.33237514851485,17.4210000016501,5.3960692542429755e-09,-2.9153852929568105,63.573596000830165,12.264227937228195,-41.139591410712185,10.022000000000048,2.0
0,0,190,190.39282447916668,-0.3792529583830628,0.0058384870188764,-0.4388822703671682,190.39282539501792,0.0058244696051981,10.0,11.930910891089107,,11.930910891089107,190.39282447916668,,7.944878217821782,1.4599999998608837,6.2380446742691445e-09,-0.8520694930076802,5.369399069171307,4.3848751111796025,-2.6539621266362032,0.4300000000000636,2.0
1,1,190,190.40318746527777,-0.3747739911560757,0.017991344585586,-0.4424577749479897,190.4031944073116,0.0178900110559265,10.0,10.803678217821783,59.683341656301,0.2960907829323158,190.4031615102052,52.84775791439056,7.2644007920792095,3.114999999434076,4.2734574051002946e-09,-2.8093881441457182,12.580509056769207,,1.5856872821019077,0.2379999999999427,2.0
2,2,190,190.4215930208333,-0.5868317956369538,0.0139499935117368,-0.6859448360246025,190.42159699076188,0.0137515299478462,10.0,11.755153465346536,69.77906324691696,0.2250187920303967,190.4215659187452,61.71779094812597,7.854138811881189,4.086999999435648,7.577151878337772e-09,0.9592930921827796,16.770745442489186,,6.389840777643323,1.4420000000000073,2.0
3,3,190,190.42947452546292,-0.5533336783854566,0.0155897509783279,-0.5325721157987813,190.42947334395456,0.0155646172213703,10.0,10.088440594059405,53.01209002218079,-0.1570227500189771,190.4294647470988,49.69900600930369,7.047816336633662,0.7790000001477893,2.553485824779405e-09,1.9695103968468843,4.798043673901847,,0.2692684915418817,1.1050000000000182,2.0
4,4,190,190.4338754050926,-0.4446569488236491,0.0170000582629644,-0.4995679687299427,190.43387751746027,0.0169588864139076,10.0,12.51780198019802,69.06664787197388,0.2007037665503415,190.43386986320272,65.32464526811133,8.079648613861387,2.0440000002963643,4.103686302939544e-09,1.9843838457530107,10.20573210547128,,0.8428370816575207,1.2010000000000218,2.0
5,5,190,190.4405077199074,-0.48421273960912,0.0060178782795623,-0.4743542130956192,190.4405116870163,0.0059691330731235,10.0,14.378287128712872,101.94642649633056,-0.1594758944085531,190.44140507345537,94.72071441100496,9.715403663366336,2.239000000008673,4.221951730942835e-09,2.479941891589234,13.829986360168007,,0.7849581076673914,1.0570000000000164,2.0
6,6,190,190.44237980324075,-0.3911559683323276,0.0048860401684622,-0.3939009211545826,190.44237516508903,0.004852841238474,10.0,15.280084158415844,128.21053282583853,-4.754187573455525,190.44239497697524,109.5172208858192,10.511406144738183,5.157999998573359,1.3885508558014382e-08,-2.3903584169331,17.083685767521274,42.097079762646814,-0.6488291150240607,0.8179999999999836,2.0
7,7,190,190.4441156134259,-0.3874335077611022,0.0074351045694118,-0.4302469980896383,190.44412662967437,0.0073038156249015,10.0,16.66485643564356,163.45013720610856,0.9023130566812724,190.4440743336951,121.62697567745604,11.035245279167093,10.900000000037837,5.7223669440054835e-09,-0.2456603753921439,58.757669330783656,25.659843808199412,-8.513460762338482,1.0590000000000828,2.0
8,8,190,190.44468219907407,-0.4266541940764909,0.0140409999930585,-0.4292187884419489,190.44468344906053,0.014036436294683,10.0,17.257173267326735,140.54857464571484,0.4217376101397462,190.44470749043995,120.31170920577938,10.966617433908342,3.1140000007326307,1.2593641750619192e-08,-2.5663138847314197,11.800461128975158,24.682426096249884,-0.8167383196763253,1.1960000000000264,2.0
9,9,190,190.46092841435183,-0.3888684187725175,0.0150011045601674,-0.3990323097658373,190.46092842944148,0.0149980714971613,10.0,13.417163366336634,101.7840682316859,-22.549929418062764,190.462045273683,48.448793143650335,8.91665396039604,7.397000001037668,5.8280107479245876e-09,0.0342855419253462,31.984828853078103,16.066778796677557,-6.553300883227773,0.6910000000000309,2.0
10,10,190,190.4687524652778,-0.4458670643923597,0.0324200516670829,-0.5394450035661991,190.4687505584197,0.0322898169272747,10.0,16.390673267326733,125.90329325318118,1.2982250796738897,190.46874171831612,112.05558447558614,10.510015643564357,3.113999998276995,3.897352950104683e-09,2.706144689336178,20.781894341570464,,0.7275642814363124,0.3519999999999754,2.0
11,11,190,190.4693415740741,-0.4513875910276965,0.0242231549997235,-0.4139622387755097,190.46929138082908,0.021875484297042,10.0,17.600252475247526,173.39489990748496,25.86239095583724,190.46820112481507,79.77758594200274,11.401221980198018,9.73200000162251,7.736317367814522e-09,2.526949497757468,50.31604599903496,46.73937989381886,-2.543845476514912,0.375,2.0
12,12,190,190.47444310185185,-0.4751775101465227,0.0206946461689364,-0.5094017947133451,190.47462011466604,0.0192901194710253,10.0,14.847965346534654,160.71040485331687,-403795750.9922679,8228.70305964747,0.050570326834183,10.185842673267327,17.420999999194464,4.271779006485608e-09,0.1101801065276164,111.10636250456965,,0.8363052599799646,0.2679999999999154,2.0
13,13,190,190.4754343402778,-0.4372124604361715,0.0337137132249849,-0.4979679272022612,190.4754384110604,0.0336108700858438,10.0,15.353539603960396,124.74079992707756,-23.729639311502083,190.4765527877545,60.32543124356389,9.718805544554456,6.131999998433457,1.6046452914089914e-08,-0.2782946662822235,18.46788305458937,46.76963221894136,-0.7098959506165339,0.3220000000000027,2.0
14,14,190,190.47916164351847,-0.4837332039272723,0.0070676409032319,-0.4197075340069239,190.47911590862472,0.0054905547913884,10.0,14.327079207920791,140.99420892353794,18.0178540283028,190.47802158420976,43.39028937540131,9.499816336633664,20.924000000650267,5.989579058827741e-09,-2.5434861983002777,106.04984876633456,,3.4908597408612034,6.895999999999958,2.0
15,15,190,190.48328994212963,-0.617766647540293,0.0181165276738586,-0.6690941594538535,190.4832883745868,0.0179100051798165,10.0,15.66272772277228,164.50963493839936,19.304099687079454,190.4821456994155,45.762785412770015,10.00177415841584,18.978999999490043,1.4537203947116444e-08,-0.3715841709496208,73.46280239192843,120.19106878046544,-1.5409225217163345,4.726999999999975,2.0
16,16,190,190.49131337962964,-0.4404026545553279,0.0093100156866112,-0.4711156054784125,190.4913220105409,0.0091730935742468,10.0,13.514148514851485,91.89809905998383,-0.6704584948653145,190.4913574145033,79.84716740131111,8.927573267326732,3.504000000157248,6.9682977531883575e-09,3.103267049066382,14.7640147151917,10.32824096874225,-4.040101214298371,2.3629999999999427,2.0
17,17,190,190.49222802083332,-0.3513805751127847,0.012524853710943,-0.4266364410614071,190.4922301679611,0.0124797382881257,10.0,12.621044554455448,78.30636773617677,-1.5433445984164438,190.4922277847927,72.79542936399287,8.530086930693068,1.3620000018818246,3.763135051580121e-09,2.428150658028185,6.664842214681799,,1.1106566909646025,2.5330000000000155,2.0
18,18,190,190.49891440972223,-0.6334332081808043,0.0235756204559043,-0.7124911774086722,190.49891599281784,0.0235047151476774,10.0,16.169217821782173,126.55484658636834,-1.1312336168424622,190.49903335181008,109.9955388165479,10.48720802080208,2.626999999574764,1.1960501843471574e-08,0.4224673592991536,11.902577081908433,13.867637702030326,-2.4999755685558456,5.988000000000056,2.0
19,19,190,190.5065289467593,-0.6281785152918928,0.096285541027116,-0.5661618122970926,190.50671877896585,0.0831340092681607,10.0,13.168143564356434,173.37425002254577,-0.1743845124531933,190.50767273923103,78.0351437555792,8.908438943894389,41.94599999927959,3.6375254962480355e-09,1.8033254582908371,291.5251391032219,,0.437876990022908,3.4560000000000173,2.0
20,20,190,190.50726450231485,-1.7103025972564865,0.087549139566618,-1.832627374389061,190.50726794370917,0.086942570347773,10.0,12.812480198019802,87.39720201817471,0.5574253648809522,190.507293285259,76.18747601116023,8.730517251725173,2.8230000004441536,2.8073324318501253e-08,-0.7802005139366386,11.420516453873503,9.258772321383711,-12.119029762319242,5.057999999999993,2.0
21,21,190,190.51665652777777,-0.3782477322082513,0.0328951823653708,-0.5250944297566718,190.51665426048504,0.0324242060711649,10.0,16.845574257425746,138.25147508855923,7.083507876929536,190.51585109620592,108.51560570479846,10.614378712871288,5.255000000306609,4.189481393354278e-09,-2.677726142191724,31.46448786683178,,1.3864408850975134,6.299000000000092,2.0
22,22,190,190.51742136574077,-0.5488878321124275,0.0252361950884077,-0.5612721990292922,190.51738014935032,0.0232021320717102,10.0,16.18040594059406,163.9133432075989,-24.67605220360361,190.5185260072472,60.491624436208575,10.778009600960097,11.288999998305371,6.580816344566835e-09,2.033402756726686,65.96921101080203,,3.121217614677889,5.838000000000079,2.0
23,23,190,190.5253355439815,-0.3628605129277957,0.0097091719445549,-0.43851707625729,190.5253387712081,0.0096268148602578,10.0,16.188118811881182,,16.188118811881182,190.5253355439815,,10.89355323058079,2.239000000008673,8.591664517410675e-09,-2.9084041557267635,9.410228905634083,15.514346272142689,-0.8968505033233352,4.95900000000006,2.0
24,24,190,190.5279476851852,-0.3970595182325951,0.0129682483476252,-0.4428962206051295,190.527949027853,0.012955123266071,10.0,16.092267326732674,,16.092267326732674,190.5279476851852,,10.83040404040404,0.7790000001477893,4.6697274847068605e-09,-0.2897770955506061,4.618590823873272,,1.9981690519999475,3.827999999999975,2.0
25,25,190,190.53040215277775,-1.097837820896416,0.0753989182205751,-1.2008788282809717,190.5303965036712,0.0744143093209455,10.0,17.01659405940594,135.827424906749,2.431030007867456,190.53040340604707,128.14446488159035,11.272287326732677,2.5309999989985954,3.779797136859633e-08,0.0197637959528421,9.128183840636686,21.924302127698077,-1.8590669164357467,3.019000000000005,2.0
26,26,190,190.53120077546296,-0.5091365934684973,0.0702389202833611,-0.6420185371316379,190.5311992401352,0.0698301188116317,10.0,19.148886138613864,177.61545411370028,6.1923883436289495,190.53051423153784,143.11200536080548,12.085807128712869,5.547000001752167,7.153645576999671e-09,-2.641757730381133,33.57628220246331,,151.4485565409663,2.5849999999999227,2.0
27,27,190,190.5358596296296,-0.460297127883905,0.0126862024485771,-0.4945660172557632,190.5358964591817,0.011748848423769,10.0,13.006955445544552,93.95422865854964,4.840681147104069,190.53514060247556,78.12026469471654,8.918085445544554,7.006999999157415,6.995258837651914e-09,0.3279741593224085,30.09305779555935,16.808024844893502,-6.362274391202147,5.980000000000018,2.0
28,28,190,190.5375672685185,-0.6405195220809219,0.0079517596480508,-0.6087535310555557,190.5375710052912,0.0078641887613585,10.0,14.805574257425745,116.5068210282188,-0.1928257628272028,190.53760288858876,102.77547214784448,10.136112376237625,4.964000000018132,2.6386109334401633e-08,0.1514743431679685,14.71726232243739,40.80777603481465,-0.973762164882608,5.295999999999935,2.0
29,29,190,190.54620798611109,-0.4053595401869643,0.0226135163213087,-0.4374183903240294,190.54619082990723,0.0222161980393225,10.0,14.658420792079207,111.88272554276116,-25.440497681354973,190.54731299016365,61.4041885810113,9.540654752475248,6.033999997998762,6.134468002772983e-09,2.9975769339091407,27.78181194058891,15.059684745869196,-5.923462037851314,2.342999999999961,2.0
30,30,190,190.5528842476852,-0.997383632368269,0.0175531682399907,-1.1122288404170877,190.5528805136496,0.0169821910712764,10.0,14.19362376237624,93.25248295058071,-0.24433879496378,190.55287403422608,86.68123948908058,9.30983415841584,1.84899999812842,1.531800139406504e-08,0.3239438582875309,8.246207449538417,4.931331512991693,-12.153225301526536,2.995999999999981,2.0
31,31,190,190.55942195601853,-1.5772918782197394,0.0187881835635667,-1.608190947957301,190.55941889090437,0.0181506934075246,10.0,12.008792079207922,70.82116019123514,2.071342582413745,190.55942089022616,68.30812599826466,8.157041485148513,2.238000001307228,1.4459715363490166e-08,2.3168857836046888,11.31916132269182,,2.932799191283113,3.725999999999999,2.0
32,32,190,190.56045600694443,-0.4050870384064637,0.036565720747017,-0.5049724035722409,190.560460109054,0.0363201784156321,10.0,15.28991089108911,118.2079825303735,5.281345492344844,190.5598001354452,96.80389356297366,9.92512801980198,5.838999998286454,6.733881970067065e-09,1.5342002469428444,26.68464015324439,22.58870412831033,-2.6663361327869985,3.774000000000001,2.0
33,33,190,190.57548126157403,-0.3859465611424184,0.012163424309231,-0.3998789980762703,190.57547908590277,0.0121504792969392,10.0,10.210985148514853,64.05451061991526,2.9172026843449217,190.57480596061612,54.80072584060045,7.418858811881188,5.548000000453612,4.227156689321255e-09,1.5627262674231397,23.34846359460565,,1.3440545046996148,3.173000000000002,2.0
34,34,190,190.58422,-0.3582909866531736,0.0030824396742121,-0.3626783529163163,190.5840849298066,0.0016255485255349,10.0,14.837435643564357,237.76404378830745,105333146.2403349,-9080.26352642522,0.2410136106434597,9.98243712871287,75.61900000055175,4.150269959204402e-09,2.817068974659852,416.3826416582838,,1.650692334520092,3.2200000000000277,2.0
35,35,190,190.6080729976852,-0.404576587663314,0.008353018215126,-0.3876387003983074,190.60807591667103,0.0083024505219418,10.0,8.932217821782178,71.24960039653766,64090601.181466,-4863.18572070627,0.2898480308274702,5.999727029702971,42.14100000144754,2.053512961984952e-09,-0.1282705900842893,210.6848526209413,,0.2276099834616929,2.368000000000052,2.0
36,36,190,190.62699231481483,-0.3912562623545454,0.0021570154222568,-0.4311124705675873,190.6269932950425,0.0021493462457325,10.0,11.03540594059406,60.42017301577321,0.6731569791707801,190.62698253991465,57.22955635055048,7.466522970297031,0.8760000018810388,8.617644874408217e-09,0.3637966904751891,2.616400367843616,3.9240558882688936,-1.0870160553074586,3.212999999999965,2.0
0,0,191,191.4024339699074,-0.3504027975710642,0.0065580220437481,-0.3640004799230951,191.4024340648702,0.0065576628372884,10.0,12.870168316831686,74.36265129907886,-0.0593440988619618,191.4025764357729,70.35825833772206,8.386117425742574,1.3620000018818246,6.746949430477325e-09,2.573607079532607,4.886674783507693,5.91111275059361,-1.3082934682224494,2.086999999999989,2.0
1,1,191,191.4079320023148,-0.3840895674877629,0.0039182183233912,-0.3716089265289812,191.407939917569,0.0038092975403952,10.0,13.487861386138617,91.369026051526,0.606282276782905,191.4078370085373,80.80832614620712,8.990043663366336,3.990000000158034,1.0361187526222484e-08,-0.3962069116999357,12.965567184265815,24.784124815167097,-0.8045531314585542,0.8120000000000118,2.0
2,2,191,191.41064778935183,-0.9289855869865278,0.0140859609293209,-0.856524721715076,191.4106335654006,0.0115460919234281,10.0,12.638658415841586,79.61123174937269,-0.5227996433483357,191.4106436073993,68.7818618745071,8.288245841584157,3.600999999434862,9.676871306574149e-09,2.5112457114300173,17.36073411001472,,2.628743300986412,1.5570000000000164,2.0
3,3,191,191.41983366898145,-0.4638135681433368,0.0210873586533685,-0.5096560636108383,191.419810052297,0.0206560311986874,10.0,16.22678712871287,145.25248657396733,8.818792038229073,191.41893997716136,114.49598544854796,11.013425845709572,4.767999999148742,1.040030918454098e-08,-0.5962531495885434,20.8186523328928,31.997601768359846,-1.2491826636147956,2.157000000000039,2.0
4,4,191,191.4266721296296,-0.445572065466763,0.0152248527554295,-0.3763483532151812,191.42665845525235,0.0145917955200464,10.0,15.350252475247526,115.02256087469355,-0.5545677678396533,191.4267289470829,100.0111813978691,9.997535148514851,3.017000001455017,6.511286707235672e-09,-3.0065039328772074,14.81286800833892,5.665333691613883,-12.630003336730557,0.23599999999999,2.0
5,5,191,191.42996913194443,-0.3673687312466427,0.0119678180246729,-0.4124880604284333,191.42997746971247,0.0118700017918779,10.0,15.451361386138617,124.566738144804,4.83035281503066,191.42932372715185,103.46017280980703,10.245974752475249,5.0609999992957455,9.81600359864357e-09,-2.9639814111859963,18.832964724937234,35.6399516466554,-0.7776912512572508,0.2150000000000318,2.0
6,6,191,191.44030734953705,-0.3960717998031668,0.011669496511102,-0.4158063020750566,191.4403070548561,0.011667971311071,10.0,14.951673267326733,,14.951673267326733,191.44030734953705,,10.184199207920791,0.8760000018810388,3.2888533322743062e-09,1.337485643070311,5.81220649170095,,0.5676212661559206,0.9710000000000036,2.0
7,7,191,191.44726971064816,-0.351893114449922,0.0114085496546423,-0.442556186398325,191.44728831326293,0.0110589587243968,10.0,15.072564356435644,112.91341243745516,-0.7721816315210663,191.44726113730368,92.18580546692375,9.588201820182016,5.936999998721149,1.5169742689420312e-08,-0.0629312428046782,16.27668008615758,46.69852162028552,-0.5228931307403449,1.25,2.0
8,8,191,191.4527384375,-0.7244875435009135,0.0046410038529548,-0.7191108150381468,191.4527364726621,0.0045152929455927,10.0,13.63308415841584,,13.63308415841584,191.4527384375,,9.247624554455443,0.8759999994254031,4.99408175266698e-09,1.2829105283547226,5.792516340994441,,0.6931876112909814,0.8209999999999127,2.0
9,9,191,191.45528975694444,-0.8528963706722834,0.0157579920700282,-0.8360641022911977,191.4552288759851,0.0109182882380526,10.0,15.34169801980198,182.18506119028177,429547189.24784553,-12022.49344349777,0.4871840776373631,10.299427142714272,24.621999999362743,7.215662854298945e-09,-0.1683161019813196,163.67854208640975,,1.2799196037732643,1.2910000000000537,2.0
10,10,191,191.45992833333332,-0.3877304411622617,0.0043186344992412,-0.4027459984384114,191.459931402928,0.0042547719739658,10.0,15.951059405940594,,15.951059405940594,191.45992833333332,,10.16858476459891,1.265000000148575,4.5864183902678535e-09,3.026158597250732,7.021412497894269,,2.02143367091464,0.7740000000000009,2.0
11,11,191,191.46667666666667,-0.4168110743305533,0.00874627444347,-0.4215832870050892,191.4666757508353,0.0087365784032554,10.0,14.724524752475247,105.67535496664122,1.4413506566573846,191.4667044210536,99.32519891822987,9.89114198019802,0.8750000007239578,1.192999668095756e-09,-3.058777389012427,9.603936659350394,,0.1061806040389317,0.3590000000000373,2.0
12,12,191,191.46800583333336,-0.3566788713875439,0.0151074348409054,-0.4177280839382821,191.46801714840743,0.0148894087063654,10.0,17.816480198019804,179.52000125891504,27.219451280058443,191.46688171715616,77.78691643818783,11.572863366336636,10.996999999315449,6.224177430881653e-09,-0.4476166238552744,57.19500403722799,55.78314212290909,-1.856528149519622,0.2390000000000327,2.0
13,13,191,191.47892415509256,-0.3917398510033081,0.016162566132227,-0.4339996015155807,191.47891930656652,0.0160889925317309,10.0,17.591123762376238,168.41986281882532,-0.4794729253827897,191.4789807437349,140.0148079854266,11.821529352935292,5.4500000000189175,9.290842858274308e-09,-2.92333698503948,24.83629567025372,41.03066123443534,-0.9658752914627567,0.4970000000000709,2.0
14,14,191,191.4799683449074,-0.5089774759080683,0.0236416165845383,-0.6261848744182031,191.47996296081567,0.0233092845964889,10.0,19.15759405940594,165.7749807489739,-0.0244479814827911,191.4808620697433,153.05295681709734,12.368565456545657,2.0440000002963643,8.427958277237994e-09,-0.1310224028526558,11.663627770429011,9.746060504457384,-3.424844074822693,0.211999999999989,2.0
15,15,191,191.48349738425927,-4.898734981097618,0.019443806492718,-4.881323577668296,191.48349857193023,0.0188007285823689,10.0,14.98412376237624,106.68471295835964,4.834617100296885,191.48348781157668,101.81242018767428,10.118978397839784,2.919000001020322,9.324301793708521e-08,1.0688563413452392,12.710127589653466,15.042027689769132,-18.88916260585746,0.5650000000000546,2.0
16,16,191,191.4908010300926,-0.3847684250121119,0.0051427107844215,-0.3682784711082137,191.4907965326589,0.0050664395020935,10.0,14.655935643564357,238.2361001019643,1.069483314400852,191.4895886352392,88.04038898018898,10.035106336633664,68.61200000139434,3.636475132357039e-09,-2.0577023340919403,420.46204105327297,,0.7825925354823091,0.38900000000001,2.0
17,17,191,191.4924343287037,-0.5440407759294885,0.0281792724426084,-0.5868282849861792,191.49243787374851,0.0281129704715078,10.0,17.80683168316832,173.0574586996828,28.39811245958664,191.49130257098955,89.65181820252263,11.760035544554457,7.78600000176084,8.735356017097654e-09,-2.838860864927451,42.898666191933465,31.979952071136577,-4.459866943042493,0.2259999999999991,2.0
18,18,191,191.49664260416668,-0.3610520692944874,0.0060940892360393,-0.357220059859302,191.49663092947117,0.0059045770570637,10.0,15.81831188118812,123.46585109963222,1.102540111455069,191.49647626101157,108.16167565220536,10.401067425742577,4.380000002038287,2.524982190059701e-09,1.6918865446046696,32.34097559518506,,0.3554122412354019,0.5699999999999363,2.0
19,19,191,191.50434840277777,-0.3691625667564722,0.0166297636673129,-0.4713187074765675,191.5043479673567,0.0163906565972362,10.0,17.094638613861385,144.2316571205704,1.0874471046509613,191.5043605222493,121.76796432173208,11.031675167516754,5.644999999731226,6.695388392606098e-09,-0.2597617982411588,27.45185442215416,29.387237169045505,-1.6577191873288446,0.3210000000000264,2.0
20,20,191,191.50728157407409,-0.496778300826918,0.0039591719276638,-0.4709010541792495,191.5072802897089,0.0039426279813905,10.0,13.301475247524753,96.86450982116465,1.1624698348970737,191.50727748881596,87.97971750075045,9.34038386138614,3.016999998999381,1.0695588889704884e-08,2.9906841558571635,11.4015613257398,16.55676625090477,-1.4391022507788107,0.23599999999999,2.0
21,21,191,191.5089666898148,-0.391720322064657,0.0277455966841714,-0.4626406679670486,191.50898869025627,0.0273092373051208,10.0,18.447465346534653,182.5580884881996,28.66243715938098,191.50783837378748,96.88143700434988,12.08487405940594,8.078000000750762,3.4892738607727572e-09,2.4945897397296624,61.406145208154655,,0.6722794180974474,5.884000000000015,2.0
22,22,191,191.5095704513889,-0.437384627680899,0.0296036112834833,-0.5036448479206036,191.50956120501672,0.0293862243625991,10.0,19.60630693069307,196.0484966865898,7.811743238483342,191.5088035258303,157.0081877299828,12.72995207920792,5.644999999731226,6.055997373555296e-09,-3.1070227224342486,36.25558926921964,,24.046356000262048,5.912000000000035,2.0
23,23,191,191.51764570601853,-0.7115834634316798,0.0151369122204174,-0.7450901696964811,191.5176362391527,0.0149023465447184,10.0,13.330836633663369,105.62519686254726,17.39084183370664,191.5165114473651,43.98178902961746,8.632810198019804,13.139000000046508,1.964026259668807e-08,0.0903484126356836,40.53210118757804,79.33577031299458,-1.4545102012732598,5.930000000000064,2.0
