               SCET_UTC         MLST         TLST  HR_Angle     Bx_SC     By_SC     Bz_SC   B_north    B_east    B_down            dqf
2019-07-29T18:55:29.067  239.0022012    0.0429151   180.644 -1298.235  1128.149 -1045.232 -1353.123  1168.530  -924.253     2100022105
2019-07-29T18:55:34.067  239.0022576    0.0442671   180.664 -1298.226  1128.165 -1045.244 -1353.114  1168.546  -924.264     2100022105
2019-07-29T18:55:39.067  239.0023139    0.0456191   180.684 -1298.231  1128.150 -1045.218 -1353.118  1168.530  -924.238     2100022105
2019-07-29T18:55:44.067  239.0023702    0.0469710   180.705 -1298.251  1128.163 -1045.255 -1353.140  1168.544  -924.274     2100022105
2019-07-29T18:55:49.067  239.0024265    0.0483230   180.725 -1298.218  1128.094 -1045.305 -1353.108  1168.478  -924.329     2100022105
2019-07-29T18:55:54.067  239.0024828    0.0496750   180.745 -1298.306  1128.145 -1045.285 -1353.196  1168.527  -924.302     2100022105
2019-07-29T18:55:59.066  239.0025392    0.0510267   180.765 -1298.375  1128.217 -1045.324 -1353.267  1168.600  -924.334     2100022105
2019-07-29T18:56:04.066  239.0025955    0.0523787   180.786 -1298.270  1128.069 -1045.354 -1353.162  1168.456  -924.377     2100022105
2019-07-29T18:56:09.066  239.0026518    0.0537307   180.806 -1298.327  1128.164 -1045.321 -1353.218  1168.548  -924.337     2100022105
2019-07-29T18:56:14.066  239.0027081    0.0550827   180.826 -1298.382  1128.318 -1045.342 -1353.276  1168.702  -924.347     2100022105
2019-07-29T18:56:19.066  239.0027644    0.0564346   180.847 -1298.288  1128.154 -1045.316 -1353.180  1168.538  -924.334     2100022105
2019-07-29T18:56:24.066  239.0028208    0.0577866   180.867 -1298.348  1128.133 -1045.282 -1353.238  1168.516  -924.298     2100022105
2019-07-29T18:56:29.066  239.0028771    0.0591386   180.887 -1298.397  1128.240 -1045.277 -1353.286  1168.621  -924.285     2100022105
2019-07-29T18:56:34.066  239.0029334    0.0604906   180.907 -1298.317  1128.141 -1045.266 -1353.206  1168.523  -924.283     2100022105
2019-07-29T18:56:39.065  239.0029897    0.0618423   180.928 -1298.286  1128.140 -1045.325 -1353.177  1168.525  -924.343     2100022105
2019-07-29T18:56:44.065  239.0030460    0.0631943   180.948 -1298.289  1128.268 -1045.334 -1353.182  1168.654  -924.346     2100022105
2019-07-29T18:56:49.065  239.0031024    0.0645463   180.968 -1298.313  1128.311 -1045.305 -1353.205  1168.694  -924.314     2100022105
2019-07-29T18:56:54.065  239.0031587    0.0658983   180.988 -1298.269  1128.255 -1045.344 -1353.162  1168.641  -924.357     2100022105
2019-07-29T18:56:59.065  239.0032150    0.0672502   181.009 -1298.243  1128.093 -1045.381 -1353.137  1168.481  -924.403     2100022105
2019-07-29T18:57:04.065  239.0032713    0.0686022   181.029 -1298.379  1128.110 -1045.400 -1353.274  1168.498  -924.415     2100022105
2019-07-29T18:57:09.065  239.0033277    0.0699542   181.049 -1298.382  1128.170 -1045.402 -1353.278  1168.558  -924.414     2100022105
2019-07-29T18:57:14.065  239.0033840    0.0713062   181.070 -1298.333  1128.057 -1045.367 -1353.226  1168.443  -924.387     2100022105
2019-07-29T18:57:19.064  239.0034403    0.0726579   181.090 -1298.361  1128.006 -1045.336 -1353.252  1168.391  -924.357     2100022105
2019-07-29T18:57:24.064  239.0034966    0.0740099   181.110 -1298.360  1128.010 -1045.316 -1353.250  1168.394  -924.337     2000022105
2019-07-29T18:57:29.064  239.0035529    0.0753619   181.130 -1298.435  1128.088 -1045.284 -1353.324  1168.470  -924.298     2000022105
2019-07-29T18:57:34.064  239.0036093    0.0767139   181.151 -1298.417  1128.083 -1045.274 -1353.306  1168.464  -924.289     2000022105
2019-07-29T18:57:39.064  239.0036656    0.0780658   181.171 -1298.366  1127.986 -1045.269 -1353.254  1168.368  -924.291     2000022105
2019-07-29T18:57:44.064  239.0037219    0.0794178   181.191 -1298.415  1128.042 -1045.268 -1353.303  1168.423  -924.286     2000022105
2019-07-29T18:57:49.064  239.0037782    0.0807698   181.212 -1298.408  1128.105 -1045.278 -1353.297  1168.486  -924.292     2000022105
2019-07-29T18:57:54.064  239.0038345    0.0821218   181.232 -1298.448  1128.190 -1045.235 -1353.335  1168.569  -924.244     2000022105
2019-07-29T18:57:59.063  239.0038909    0.0834735   181.252 -1298.457  1128.289 -1045.233 -1353.345  1168.668  -924.236     2000022105
2019-07-29T18:58:04.063  239.0039472    0.0848255   181.272 -1298.442  1128.216 -1045.247 -1353.330  1168.595  -924.254     2000022105
2019-07-29T18:58:09.063  239.0040035    0.0861775   181.293 -1298.500  1128.166 -1045.222 -1353.386  1168.544  -924.230     2000022105
2019-07-29T18:58:14.063  239.0040598    0.0875294   181.313 -1298.442  1128.272 -1045.246 -1353.331  1168.652  -924.251     2000022105
2019-07-29T18:58:19.063  239.0041161    0.0888814   181.333 -1298.404  1128.189 -1045.228 -1353.291  1168.568  -924.239     2000022105
2019-07-29T18:58:24.063  239.0041725    0.0902334   181.354 -1298.436  1128.069 -1045.203 -1353.322  1168.447  -924.218     2000022105
2019-07-29T18:58:29.063  239.0042288    0.0915854   181.374 -1298.369  1128.121 -1045.231 -1353.256  1168.500  -924.246     2000022105
2019-07-29T18:58:34.063  239.0042851    0.0929374   181.394 -1298.317  1128.016 -1045.215 -1353.203  1168.395  -924.239     2000022105
2019-07-29T18:58:39.063  239.0043414    0.0942894   181.414 -1298.431  1128.051 -1045.196 -1353.316  1168.428  -924.212     2000022105
2019-07-29T18:58:44.062  239.0043977    0.0956411   181.435 -1298.515  1128.156 -1045.178 -1353.399  1168.532  -924.185     2000022105
2019-07-29T18:58:49.062  239.0044541    0.0969931   181.455 -1298.427  1128.073 -1045.181 -1353.311  1168.450  -924.196     2000022105
2019-07-29T18:58:54.062  239.0045104    0.0983450   181.475 -1298.428  1128.191 -1045.211 -1353.315  1168.569  -924.220     2000022105
2019-07-29T18:58:59.062  239.0045667    0.0996970   181.495 -1298.490  1128.228 -1045.194 -1353.376  1168.604  -924.198     2000022105
2019-07-29T18:59:04.062  239.0046230    0.1010490   181.516 -1298.478  1128.140 -1045.194 -1353.364  1168.516  -924.204     2000022105
2019-07-29T18:59:09.062  239.0046793    0.1024010   181.536 -1298.458  1128.113 -1045.156 -1353.341  1168.488  -924.168     2000022105
2019-07-29T18:59:14.062  239.0047357    0.1037530   181.556 -1298.416  1127.947 -1045.070 -1353.294  1168.318  -924.093     2000022105
2019-07-29T18:59:19.062  239.0047920    0.1051050   181.577 -1298.378  1127.923 -1045.056 -1353.255  1168.293  -924.082     2000022105
