,Unnamed: 0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
15,15,698,698.4735023148148,-0.9529744261501492,,-0.726976843215755,698.4734836201123,0.010165361578618,10.0,,,,,,,22.759053470730493,,,,,,,
16,16,698,698.523900462963,-7.596383328770344,,-4.353901265792952,698.523776386616,1.6810166226023526,10.0,,,,,,,162.71952776802937,,,,,,,
17,17,698,698.5260081018517,-3.3414682658932406,,-1.882980922361752,698.5255635587156,0.1268369275638628,10.0,,,,,,,254.1986645748363,,,,,,,
18,18,698,698.536287037037,-0.3513582824969035,,-0.3818411728539201,698.5362864812466,0.0059485496231168,10.0,,,,,,,0.6716978182649531,,,,,,,
19,19,698,698.540480324074,-0.5785867575377779,,-0.4482763037656766,698.5404628975703,0.0076784914008175,10.0,,,,,,,55.35959311462838,,,,,,,
20,20,698,698.5435740740741,-0.4085476863793928,,-0.2149917856808437,698.5442262629289,0.0208531763435976,10.0,,,,,,,288.87398143199715,,,,,,,
21,21,698,698.5442743055555,-0.6821511547602768,,-0.4891492634801904,698.5441876365114,0.0091809690602273,10.0,,,,,,,79.74372669757936,,,,,,,
22,22,698,698.5448958333333,-0.3718085473649353,,-0.0830873079217463,698.5442125873012,0.0530280974569792,10.0,,,,,,,166.04482866488271,,,,,,,
23,23,698,698.5563263888888,-0.3923505794195989,,-0.40376874373284,698.5563526691566,0.0155479226932752,10.0,,,,,,,43.368261223808304,,,,,,,
24,24,698,698.5791643518519,-0.4681297782967704,,-0.3829282918806443,698.5791287918678,0.003686669468638,10.0,,,,,,,14.69369531230056,,,,,,,
25,25,698,698.5971400462963,-0.378855081334791,,-0.3788678836333702,698.5971438011296,0.0390539352436817,10.0,,,,,,,1.73102921957691,,,,,,,
26,26,698,698.597920138889,-1.6865487752669424,,-1.5770110412979337,698.5979137670944,0.0091658851874546,10.0,,,,,,,2.9191075846325925,,,,,,,
27,27,698,698.5992893518519,-0.4763016306416148,,-0.4527052332383611,698.5992912244599,0.0053001876980684,10.0,,,,,,,1.9050590467168875,,,,,,,
28,28,698,698.6021180555556,-0.7350341319330482,,-0.2363896184828257,698.6020710387003,0.0074685358700365,10.0,,,,,,,140.66486141675458,,,,,,,
29,29,698,698.6060243055556,-0.4271309147579814,,-0.4271309147579814,698.6060243055556,0.0139994441442811,10.0,,,,,,,0.7000000045081833,,,,,,,
30,30,698,698.6114108796297,-0.4926884355419361,,-0.5100660667671092,698.6114328212838,0.0036478229125848,10.0,,,,,,,55.73031812481811,,,,,,,
31,31,698,698.6121180555556,-0.4192476498359383,,-0.3808351401891966,698.6121219513107,0.0572852425993757,10.0,,,,,,,3.1041917713735305,,,,,,,
32,32,698,698.6356168981481,-0.3628409570554822,,-0.1161705432589762,698.6347574200064,0.0044665939743957,10.0,,,,,,,135.1456047725267,,,,,,,
33,33,698,698.642755787037,-0.4747968418638493,,-0.2354280814198995,698.6427105826751,0.0020967998621606,10.0,,,,,,,48.154573567544894,,,,,,,
34,34,698,698.6548182870371,-0.4432431117750184,,-0.2603398976653031,698.6549482855467,0.0142000575330969,10.0,,,,,,,132.01453432523635,,,,,,,
35,35,698,698.6554340277778,-0.7945476835634508,,-0.4658255833997802,698.6553483287505,0.0159199736884784,10.0,,,,,,,29.463141672161704,,,,,,,
36,36,698,698.6630520833334,-0.3809514466973951,,-0.1783159181579893,698.6629284380955,0.0038111225035421,10.0,,,,,,,52.77606681417538,,,,,,,
0,0,699,699.4162905092592,-0.5436224153892226,,-0.4567050809741033,699.4162840088153,0.0042705027333654,10.0,,,,,,,2.07811029473705,,,,,,,
1,1,699,699.4306481481482,-2.969576985484423,,-2.552040942107295,699.4306173247138,0.0474813885674539,10.0,,,,,,,20.269495518898815,,,,,,,
2,2,699,699.4555972222222,-0.3749521541474223,,-0.1944020750968778,699.4553964480397,0.0021063241205002,10.0,,,,,,,192.90676031397516,,,,,,,
3,3,699,699.4760486111111,-0.4779621938374703,,-0.5215747993719874,699.4760501914637,0.00943441021785,10.0,,,,,,,1.4240206529354345,,,,,,,
4,4,699,699.4859143518519,-0.546114688950297,,-0.2753469600659755,699.4860333280732,0.0033817790776228,10.0,,,,,,,101.8848270241762,,,,,,,
5,5,699,699.501724537037,-0.549992742434938,,-0.4058634482473655,699.5015999037425,0.0040868089699152,10.0,,,,,,,148.63029187445494,,,,,,,
6,6,699,699.5522847222221,-1.811280664650667,,-1.573015756098348,699.5523127921937,0.0104712017006531,10.0,,,,,,,38.73428368468531,,,,,,,
0,0,700,700.4035381944445,-0.3722546289922093,,-0.3543874520759802,700.403530706659,0.0070818291145167,10.0,,,,,,,7.171407819284058,,,,,,,
1,1,700,700.4057094907408,-0.4730244198385662,,-0.4730244198385662,700.4057094907408,0.0027625313884053,10.0,,,,,,,0.4999999990104697,,,,,,,
2,2,700,700.4069502314815,-1.1103499503211651,,-1.026707767710194,700.4069500316223,0.0024560229003763,10.0,,,,,,,1.211549617455856,,,,,,,
3,3,700,700.4298483796297,-0.3793577632532106,,-0.1985654915402949,700.4298436418712,0.0039893586210052,10.0,,,,,,,17.156385245304595,,,,,,,
4,4,700,700.4675601851851,-0.7538134100362868,,-0.6731768240306513,700.4675518539009,0.0268872106191443,10.0,,,,,,,3.616970599856996,,,,,,,
5,5,700,700.4881041666666,-0.376919286044199,,-0.1048462632224616,700.4879242023103,0.0035374913610739,10.0,,,,,,,90.17147437403486,,,,,,,
6,6,700,700.499962962963,-0.4902701083907459,,-0.2939794494099647,700.4999571299489,0.0116864232744007,10.0,,,,,,,13.755426158374709,,,,,,,
7,7,700,700.5065092592592,-0.3827490674993896,,-0.3634704048545121,700.5063321192226,0.0045958504714062,10.0,,,,,,,47.00175809991222,,,,,,,
8,8,700,700.5089768518518,-0.4053363233072105,,-0.4099087538136366,700.5089758893564,0.0027358253758237,10.0,,,,,,,1.278724432732822,,,,,,,
9,9,700,700.5234027777777,-0.4316449598684357,,-0.3266145990538916,700.5245316328238,0.0144304420725433,10.0,,,,,,,80.04428591310203,,,,,,,
10,10,700,700.5246435185185,-0.4692866611599129,,-0.4671934274653695,700.5245859792711,0.0083991434936006,10.0,,,,,,,48.03901006480606,,,,,,,
11,11,700,700.5307789351853,-0.3688998313797356,,-0.2615436701513332,700.5307402142219,0.0060305755061273,10.0,,,,,,,63.079902079193744,,,,,,,
12,12,700,700.5434097222221,-0.3698374670332214,,-0.2521347181840232,700.5431531937608,0.0048119866486498,10.0,,,,,,,62.740013358092696,,,,,,,
13,13,700,700.5615659722222,-0.3578448621823327,,-0.1959361110303084,700.5613733613455,0.0017393841256296,10.0,,,,,,,94.01384880412247,,,,,,,
14,14,700,700.5631712962963,-0.711123579759942,,-0.711123579759942,700.5631712962963,0.0034033091699678,10.0,,,,,,,0.8000000121683115,,,,,,,
15,15,700,700.5728159722222,-0.3719465715040542,,-0.3089565686689983,700.5736492074369,0.005412067452881,10.0,,,,,,,170.30029689252015,,,,,,,
16,16,700,700.5737326388888,-0.6675052163161581,,-0.3214688736210831,700.5741652040838,0.0030568854523279,10.0,,,,,,,373.0563586829438,,,,,,,
17,17,700,700.5742974537037,-0.4016680046697729,,-0.3507441116291721,700.5741345342794,0.0018193882949008,10.0,,,,,,,183.89202071383235,,,,,,,
18,18,700,700.5762210648147,-0.5767471198291787,,-0.32927521641573,700.576136555003,0.0109196281347161,10.0,,,,,,,60.14187698841663,,,,,,,
19,19,700,700.5984027777778,-0.3510321340241944,,-0.2101761915490632,700.5979707424174,0.0105903650738838,10.0,,,,,,,94.23613598610577,,,,,,,
20,20,700,700.6057743055557,-0.3725457303424946,,-0.2291381185540422,700.6057138677712,0.0036107015639115,10.0,,,,,,,93.30765626853017,,,,,,,
21,21,700,700.6077893518519,-0.4840577155032406,,-0.3974599359626537,700.6077827676286,0.0068196870802724,10.0,,,,,,,1.8934524040095488,,,,,,,
22,22,700,700.6093159722222,-0.4631913238880543,,-0.4602792408046872,700.6092824260031,0.0028743025926385,10.0,,,,,,,36.35414288919152,,,,,,,
23,23,700,700.6198738425926,-0.3848877056157107,,-0.2199574364807184,700.6201557452142,0.0025019013577336,10.0,,,,,,,69.4450854165774,,,,,,,
24,24,700,700.6238240740742,-0.4612261787438001,,-0.3321560745749845,700.623856504848,0.0195287177748213,10.0,,,,,,,11.986861455753369,,,,,,,
25,25,700,700.630630787037,-0.4422942249175321,,-0.1835223478214729,700.630287496545,0.0265300157712071,10.0,,,,,,,49.9425553163808,,,,,,,
26,26,700,700.6361608796296,-0.4158915243341425,,-0.2679927991963087,700.63611264158,0.0047580517723896,10.0,,,,,,,88.14980439413092,,,,,,,
27,27,700,700.6577592592593,-0.4102086736394312,,-0.1447850851126651,700.6575006885474,0.0015863084779996,10.0,,,,,,,159.47715313183002,,,,,,,
28,28,700,700.6594363425926,-0.3531899840971846,,-0.2502664143963714,700.6594561391065,0.003507223020419,10.0,,,,,,,39.31696243519323,,,,,,,
29,29,700,700.6600497685185,-0.3525174081693194,,-0.3578427878723264,700.6600521002755,0.0139379887051603,10.0,,,,,,,0.8655050360999679,,,,,,,
30,30,700,700.6723472222222,-0.3674522533173103,,-0.137925760253731,700.6720760302252,0.0025817109777861,10.0,,,,,,,102.72899109980526,,,,,,,
31,31,700,700.6936203703704,-0.380189549534748,,-0.0707974018743313,700.6942703899846,0.0015939383251031,10.0,,,,,,,479.9182402711087,,,,,,,
0,0,701,701.3990173611111,-1.1019749576838649,,-0.8546510002700157,701.3989922783176,0.0051369590061186,10.0,,,,,,,31.709253274271905,,,,,,,
1,1,701,701.4846145833334,-0.6023669304821624,,-0.2427831058920971,701.4846424871483,0.0046888837662903,10.0,,,,,,,155.57969367429416,,,,,,,
2,2,701,701.4962604166667,-0.41204716696393,,-0.2876948585066277,701.4967102806507,0.0017885999172124,10.0,,,,,,,186.9743411687779,,,,,,,
3,3,701,701.4970949074075,-0.3507536989219488,,-0.2848256096749455,701.4966394791285,0.0013866818958695,10.0,,,,,,,206.96133640397056,,,,,,,
4,4,701,701.5376631944445,-0.851795011885315,,-0.1463293504432748,701.5381191203854,0.0057982229309386,10.0,,,,,,,568.917886056795,,,,,,,
5,5,701,701.5831087962962,-0.4032724970458048,,-0.2526478659922663,701.5824094082994,0.0067013165584397,10.0,,,,,,,106.7861183309659,,,,,,,
6,6,701,701.5917939814815,-0.3796970494757943,,-0.3317661698777179,701.5917383495748,0.0045606844526108,10.0,,,,,,,21.19246046594604,,,,,,,
7,7,701,701.606505787037,-0.4582420818697983,,-0.3203129969486191,701.6061944534772,0.0049911603063814,10.0,,,,,,,80.76870917777012,,,,,,,
0,0,703,703.1239583333333,-0.3633807397403643,,-0.2664210886762269,703.1237435806352,0.0014152897767905,10.0,,,,,,,116.36214731780764,,,,,,,
1,1,703,703.4008032407407,-0.8264302965576462,,-0.734209287954666,703.4007998722872,0.0076289742099473,10.0,,,,,,,1.5500743235886365,,,,,,,
2,2,703,703.4113807870372,-0.5914364613718135,,-0.504797409441602,703.4113512817202,0.0012470150350266,10.0,,,,,,,10.505815371090996,,,,,,,
3,3,703,703.4262951388888,-0.4105383856197022,,-0.3035208711113886,703.426297740049,0.0067399291443965,10.0,,,,,,,4.1483856854124594,,,,,,,
4,4,703,703.4793703703704,-0.451987021437958,,-0.4715005168611483,703.4793687887403,0.0030696028168601,10.0,,,,,,,1.0355117818359616,,,,,,,
5,5,703,703.4831099537038,-0.6548402554305994,,-0.635515066717452,703.4831089188032,0.0069816914940238,10.0,,,,,,,3.165131974678126,,,,,,,
6,6,703,703.5195462962963,-0.3547133721710906,,-0.223946070304187,703.5191376541306,0.0014725244153199,10.0,,,,,,,125.3934797450704,,,,,,,
7,7,703,703.5350879629628,-0.4227045002213572,,-0.2792827896650628,703.5352408784944,0.0115588516780647,10.0,,,,,,,59.524494145866775,,,,,,,
8,8,703,703.5359652777778,-0.4149955091619404,,-0.3031665346017941,703.5359587936696,0.020134689877175,10.0,,,,,,,1.801033616359696,,,,,,,
9,9,703,703.5462002314815,-0.9856556301929232,,-0.1884213391421639,703.5454202822731,0.0058974387204823,10.0,,,,,,,172.69748911858846,,,,,,,
10,10,703,703.5472118055555,-0.4794640110284263,,-0.3695969044438084,703.5472028008279,0.0148439861509913,10.0,,,,,,,2.491228034027873,,,,,,,
11,11,703,703.5561875,-0.3864795439948238,,-0.335206741254325,703.556181085803,0.0116312981225125,10.0,,,,,,,3.745544247769656,,,,,,,
12,12,703,703.5628564814815,-0.4315238141309692,,-0.2354434451564915,703.563248420266,0.0033323230284116,10.0,,,,,,,118.65097401117022,,,,,,,
13,13,703,703.5670752314815,-0.3545748047409915,,-0.1550283382871213,703.5679160220393,0.0111257050068772,10.0,,,,,,,182.60199084245124,,,,,,,
14,14,703,703.5680486111111,-0.4563846691859226,,-0.2869649337277725,703.5679489949156,0.0053351637489278,10.0,,,,,,,89.95612247738813,,,,,,,
15,15,703,703.5763530092592,-0.3882610858090629,,-0.3535042878434032,703.5764268139204,0.0041225713789616,10.0,,,,,,,133.5928305632845,,,,,,,
16,16,703,703.5776770833334,-0.51206253292969,,-0.3986975142078595,703.5775379236095,0.0132701928219782,10.0,,,,,,,69.58385776005225,,,,,,,
17,17,703,703.593849537037,-0.4989667871259371,,-0.4352420617759273,703.5938570544969,0.00561754173623,10.0,,,,,,,7.669028382540065,,,,,,,
18,18,703,703.6093009259259,-0.3793994075323326,,-0.4063787214374549,703.6093021025972,0.0220300470896301,10.0,,,,,,,4.460288629733723,,,,,,,
19,19,703,703.610449074074,-0.6376062329142087,,-0.601647586264006,703.6104241241272,0.0183496811473515,10.0,,,,,,,8.984029894132975,,,,,,,
20,20,703,703.6170231481482,-0.3657439122254118,,-0.2529190919211762,703.6169934008899,0.0032859529347868,10.0,,,,,,,62.895225171323055,,,,,,,
21,21,703,703.6293796296297,-0.3591213881019257,,-0.2798847440480521,703.6293832682704,0.0070945374509032,10.0,,,,,,,12.83293568420183,,,,,,,
22,22,703,703.6350520833333,-1.2491277246404024,,-1.0257144990407223,703.6351664244689,0.0159887036694018,10.0,,,,,,,30.37876384218221,,,,,,,
0,0,704,704.378599537037,-0.4139875226242111,,-0.2062189993230525,704.3786927282479,0.0047207417281374,10.0,,,,,,,52.16456892404504,,,,,,,
1,1,704,704.3893032407408,-0.618268632684817,,-0.6095347954882261,704.3892670491523,0.0079902571567455,10.0,,,,,,,18.151569450358465,,,,,,,
2,2,704,704.3923773148148,-1.1547513656845467,,-1.0010792301008764,704.392382524267,0.0031435073579986,10.0,,,,,,,6.556241516926549,,,,,,,
3,3,704,704.4021192129629,-0.5359882068057686,,-0.2103429747989493,704.4018279282043,0.0031850273253131,10.0,,,,,,,104.25738849210852,,,,,,,
4,4,704,704.5370474537037,-0.8642762995910971,,-0.8269426486075092,704.5370658227255,0.0122869007665965,10.0,,,,,,,20.79763697330435,,,,,,,
